10,240,2019-10-27
13,241,2019-10-27
15,242,2019-10-27
14,243,2019-10-27
13,244,2019-10-27
13,245,2019-10-27
15,246,2019-10-27
15,247,2019-10-27
15,248,2019-10-27
14,249,2019-10-27
14,250,2019-10-27
15,251,2019-10-27
15,252,2019-10-27
14,253,2019-10-27
13,254,2019-10-27
15,255,2019-10-27
14,256,2019-10-27
13,257,2019-10-27
15,258,2019-10-27
14,259,2019-10-27
15,260,2019-10-27
13,261,2019-10-27
15,262,2019-10-27
14,263,2019-10-27
15,264,2019-10-27
14,265,2019-10-27
15,266,2019-10-27
14,267,2019-10-27
15,268,2019-10-27
15,269,2019-10-27
15,270,2019-10-27
13,271,2019-10-27
15,272,2019-10-27
15,273,2019-10-27
15,274,2019-10-27
13,275,2019-10-27
15,276,2019-10-27
15,277,2019-10-27
13,278,2019-10-27
13,279,2019-10-27
14,280,2019-10-27
14,281,2019-10-27
15,282,2019-10-27
14,283,2019-10-27
13,284,2019-10-27
15,285,2019-10-27
14,286,2019-10-27
13,287,2019-10-27
14,288,2019-10-27
13,289,2019-10-27
14,290,2019-10-27
14,291,2019-10-27
14,292,2019-10-27
14,293,2019-10-27
13,294,2019-10-27
14,295,2019-10-27
14,296,2019-10-27
15,297,2019-10-27
15,298,2019-10-27
15,299,2019-10-27
15,300,2019-10-27
16,301,2019-10-27
17,302,2019-10-27
16,303,2019-10-27
17,304,2019-10-27
17,305,2019-10-27
16,306,2019-10-27
17,307,2019-10-27
18,308,2019-10-27
18,309,2019-10-27
17,310,2019-10-27
18,311,2019-10-27
18,312,2019-10-27
18,313,2019-10-27
18,314,2019-10-27
16,315,2019-10-27
16,316,2019-10-27
16,317,2019-10-27
18,318,2019-10-27
16,319,2019-10-27
18,320,2019-10-27
16,321,2019-10-27
18,322,2019-10-27
16,323,2019-10-27
17,324,2019-10-27
16,325,2019-10-27
16,326,2019-10-27
18,327,2019-10-27
17,328,2019-10-27
16,329,2019-10-27
18,330,2019-10-27
17,331,2019-10-27
18,332,2019-10-27
18,333,2019-10-27
18,334,2019-10-27
18,335,2019-10-27
16,336,2019-10-27
18,337,2019-10-27
17,338,2019-10-27
16,339,2019-10-27
16,340,2019-10-27
16,341,2019-10-27
16,342,2019-10-27
16,343,2019-10-27
18,344,2019-10-27
16,345,2019-10-27
18,346,2019-10-27
16,347,2019-10-27
17,348,2019-10-27
16,349,2019-10-27
18,350,2019-10-27
16,351,2019-10-27
16,352,2019-10-27
18,353,2019-10-27
17,354,2019-10-27
16,355,2019-10-27
16,356,2019-10-27
17,357,2019-10-27
16,358,2019-10-27
18,359,2019-10-27
16,360,2019-10-27
20,361,2019-10-27
21,362,2019-10-27
20,363,2019-10-27
21,364,2019-10-27
20,365,2019-10-27
21,366,2019-10-27
19,367,2019-10-27
20,368,2019-10-27
19,369,2019-10-27
19,370,2019-10-27
20,371,2019-10-27
19,372,2019-10-27
19,373,2019-10-27
21,374,2019-10-27
20,375,2019-10-27
20,376,2019-10-27
20,377,2019-10-27
19,378,2019-10-27
19,379,2019-10-27
21,380,2019-10-27
19,381,2019-10-27
19,382,2019-10-27
20,383,2019-10-27
19,384,2019-10-27
19,385,2019-10-27
19,386,2019-10-27
20,387,2019-10-27
21,388,2019-10-27
20,389,2019-10-27
20,390,2019-10-27
19,391,2019-10-27
19,392,2019-10-27
19,393,2019-10-27
21,394,2019-10-27
21,395,2019-10-27
21,396,2019-10-27
20,397,2019-10-27
21,398,2019-10-27
19,399,2019-10-27
20,400,2019-10-27
21,401,2019-10-27
19,402,2019-10-27
20,403,2019-10-27
19,404,2019-10-27
19,405,2019-10-27
20,406,2019-10-27
20,407,2019-10-27
19,408,2019-10-27
21,409,2019-10-27
19,410,2019-10-27
19,411,2019-10-27
21,412,2019-10-27
21,413,2019-10-27
19,414,2019-10-27
21,415,2019-10-27
21,416,2019-10-27
20,417,2019-10-27
20,418,2019-10-27
21,419,2019-10-27
21,420,2019-10-27
23,421,2019-10-27
24,422,2019-10-27
22,423,2019-10-27
23,424,2019-10-27
22,425,2019-10-27
23,426,2019-10-27
22,427,2019-10-27
22,428,2019-10-27
23,429,2019-10-27
22,430,2019-10-27
22,431,2019-10-27
23,432,2019-10-27
24,433,2019-10-27
24,434,2019-10-27
23,435,2019-10-27
24,436,2019-10-27
24,437,2019-10-27
22,438,2019-10-27
23,439,2019-10-27
22,440,2019-10-27
24,441,2019-10-27
23,442,2019-10-27
22,443,2019-10-27
22,444,2019-10-27
23,445,2019-10-27
24,446,2019-10-27
23,447,2019-10-27
22,448,2019-10-27
24,449,2019-10-27
22,450,2019-10-27
22,451,2019-10-27
23,452,2019-10-27
23,453,2019-10-27
24,454,2019-10-27
24,455,2019-10-27
24,456,2019-10-27
22,457,2019-10-27
23,458,2019-10-27
24,459,2019-10-27
22,460,2019-10-27
24,461,2019-10-27
24,462,2019-10-27
22,463,2019-10-27
23,464,2019-10-27
23,465,2019-10-27
23,466,2019-10-27
22,467,2019-10-27
23,468,2019-10-27
24,469,2019-10-27
22,470,2019-10-27
24,471,2019-10-27
22,472,2019-10-27
22,473,2019-10-27
22,474,2019-10-27
23,475,2019-10-27
23,476,2019-10-27
22,477,2019-10-27
22,478,2019-10-27
22,479,2019-10-27
22,480,2019-10-27
25,481,2019-10-27
25,482,2019-10-27
25,483,2019-10-27
26,484,2019-10-27
25,485,2019-10-27
27,486,2019-10-27
27,487,2019-10-27
25,488,2019-10-27
26,489,2019-10-27
27,490,2019-10-27
27,491,2019-10-27
26,492,2019-10-27
26,493,2019-10-27
27,494,2019-10-27
27,495,2019-10-27
25,496,2019-10-27
25,497,2019-10-27
26,498,2019-10-27
27,499,2019-10-27
27,500,2019-10-27
27,501,2019-10-27
25,502,2019-10-27
25,503,2019-10-27
27,504,2019-10-27
26,505,2019-10-27
25,506,2019-10-27
25,507,2019-10-27
26,508,2019-10-27
25,509,2019-10-27
25,510,2019-10-27
26,511,2019-10-27
26,512,2019-10-27
26,513,2019-10-27
26,514,2019-10-27
27,515,2019-10-27
27,516,2019-10-27
27,517,2019-10-27
26,518,2019-10-27
25,519,2019-10-27
26,520,2019-10-27
25,521,2019-10-27
25,522,2019-10-27
25,523,2019-10-27
25,524,2019-10-27
25,525,2019-10-27
26,526,2019-10-27
26,527,2019-10-27
26,528,2019-10-27
27,529,2019-10-27
27,530,2019-10-27
26,531,2019-10-27
25,532,2019-10-27
26,533,2019-10-27
27,534,2019-10-27
27,535,2019-10-27
27,536,2019-10-27
25,537,2019-10-27
26,538,2019-10-27
25,539,2019-10-27
27,540,2019-10-27
29,541,2019-10-27
30,542,2019-10-27
29,543,2019-10-27
29,544,2019-10-27
30,545,2019-10-27
28,546,2019-10-27
29,547,2019-10-27
30,548,2019-10-27
30,549,2019-10-27
30,550,2019-10-27
30,551,2019-10-27
28,552,2019-10-27
30,553,2019-10-27
29,554,2019-10-27
29,555,2019-10-27
29,556,2019-10-27
28,557,2019-10-27
29,558,2019-10-27
30,559,2019-10-27
28,560,2019-10-27
30,561,2019-10-27
29,562,2019-10-27
28,563,2019-10-27
30,564,2019-10-27
29,565,2019-10-27
30,566,2019-10-27
30,567,2019-10-27
29,568,2019-10-27
28,569,2019-10-27
29,570,2019-10-27
29,571,2019-10-27
28,572,2019-10-27
28,573,2019-10-27
29,574,2019-10-27
30,575,2019-10-27
29,576,2019-10-27
30,577,2019-10-27
29,578,2019-10-27
30,579,2019-10-27
29,580,2019-10-27
29,581,2019-10-27
28,582,2019-10-27
29,583,2019-10-27
29,584,2019-10-27
28,585,2019-10-27
28,586,2019-10-27
29,587,2019-10-27
30,588,2019-10-27
30,589,2019-10-27
28,590,2019-10-27
28,591,2019-10-27
28,592,2019-10-27
29,593,2019-10-27
30,594,2019-10-27
29,595,2019-10-27
29,596,2019-10-27
28,597,2019-10-27
28,598,2019-10-27
29,599,2019-10-27
28,600,2019-10-27
32,601,2019-10-27
31,602,2019-10-27
33,603,2019-10-27
31,604,2019-10-27
31,605,2019-10-27
33,606,2019-10-27
32,607,2019-10-27
33,608,2019-10-27
32,609,2019-10-27
32,610,2019-10-27
31,611,2019-10-27
32,612,2019-10-27
31,613,2019-10-27
32,614,2019-10-27
33,615,2019-10-27
33,616,2019-10-27
33,617,2019-10-27
31,618,2019-10-27
31,619,2019-10-27
31,620,2019-10-27
31,621,2019-10-27
32,622,2019-10-27
31,623,2019-10-27
33,624,2019-10-27
32,625,2019-10-27
32,626,2019-10-27
31,627,2019-10-27
31,628,2019-10-27
32,629,2019-10-27
33,630,2019-10-27
32,631,2019-10-27
31,632,2019-10-27
33,633,2019-10-27
33,634,2019-10-27
31,635,2019-10-27
33,636,2019-10-27
33,637,2019-10-27
31,638,2019-10-27
32,639,2019-10-27
33,640,2019-10-27
31,641,2019-10-27
32,642,2019-10-27
33,643,2019-10-27
32,644,2019-10-27
33,645,2019-10-27
31,646,2019-10-27
33,647,2019-10-27
32,648,2019-10-27
31,649,2019-10-27
32,650,2019-10-27
32,651,2019-10-27
32,652,2019-10-27
32,653,2019-10-27
31,654,2019-10-27
33,655,2019-10-27
33,656,2019-10-27
32,657,2019-10-27
31,658,2019-10-27
33,659,2019-10-27
32,660,2019-10-27
36,661,2019-10-27
36,662,2019-10-27
36,663,2019-10-27
35,664,2019-10-27
35,665,2019-10-27
36,666,2019-10-27
34,667,2019-10-27
36,668,2019-10-27
36,669,2019-10-27
35,670,2019-10-27
35,671,2019-10-27
35,672,2019-10-27
36,673,2019-10-27
36,674,2019-10-27
35,675,2019-10-27
36,676,2019-10-27
34,677,2019-10-27
36,678,2019-10-27
36,679,2019-10-27
34,680,2019-10-27
36,681,2019-10-27
34,682,2019-10-27
34,683,2019-10-27
35,684,2019-10-27
36,685,2019-10-27
35,686,2019-10-27
34,687,2019-10-27
34,688,2019-10-27
36,689,2019-10-27
35,690,2019-10-27
34,691,2019-10-27
36,692,2019-10-27
35,693,2019-10-27
36,694,2019-10-27
34,695,2019-10-27
36,696,2019-10-27
34,697,2019-10-27
35,698,2019-10-27
35,699,2019-10-27
36,700,2019-10-27
35,701,2019-10-27
34,702,2019-10-27
34,703,2019-10-27
34,704,2019-10-27
35,705,2019-10-27
36,706,2019-10-27
36,707,2019-10-27
35,708,2019-10-27
35,709,2019-10-27
34,710,2019-10-27
34,711,2019-10-27
36,712,2019-10-27
36,713,2019-10-27
35,714,2019-10-27
36,715,2019-10-27
34,716,2019-10-27
34,717,2019-10-27
36,718,2019-10-27
35,719,2019-10-27
35,720,2019-10-27
39,721,2019-10-27
38,722,2019-10-27
39,723,2019-10-27
37,724,2019-10-27
39,725,2019-10-27
39,726,2019-10-27
38,727,2019-10-27
39,728,2019-10-27
38,729,2019-10-27
39,730,2019-10-27
38,731,2019-10-27
38,732,2019-10-27
38,733,2019-10-27
38,734,2019-10-27
37,735,2019-10-27
39,736,2019-10-27
37,737,2019-10-27
38,738,2019-10-27
38,739,2019-10-27
39,740,2019-10-27
38,741,2019-10-27
38,742,2019-10-27
39,743,2019-10-27
39,744,2019-10-27
39,745,2019-10-27
38,746,2019-10-27
38,747,2019-10-27
39,748,2019-10-27
39,749,2019-10-27
39,750,2019-10-27
37,751,2019-10-27
38,752,2019-10-27
37,753,2019-10-27
38,754,2019-10-27
37,755,2019-10-27
38,756,2019-10-27
38,757,2019-10-27
38,758,2019-10-27
38,759,2019-10-27
39,760,2019-10-27
37,761,2019-10-27
37,762,2019-10-27
37,763,2019-10-27
37,764,2019-10-27
38,765,2019-10-27
37,766,2019-10-27
38,767,2019-10-27
38,768,2019-10-27
37,769,2019-10-27
39,770,2019-10-27
37,771,2019-10-27
39,772,2019-10-27
37,773,2019-10-27
39,774,2019-10-27
39,775,2019-10-27
38,776,2019-10-27
38,777,2019-10-27
37,778,2019-10-27
39,779,2019-10-27
39,780,2019-10-27
40,781,2019-10-27
42,782,2019-10-27
42,783,2019-10-27
42,784,2019-10-27
40,785,2019-10-27
40,786,2019-10-27
42,787,2019-10-27
40,788,2019-10-27
40,789,2019-10-27
42,790,2019-10-27
40,791,2019-10-27
42,792,2019-10-27
40,793,2019-10-27
40,794,2019-10-27
41,795,2019-10-27
41,796,2019-10-27
41,797,2019-10-27
40,798,2019-10-27
41,799,2019-10-27
42,800,2019-10-27
42,801,2019-10-27
40,802,2019-10-27
40,803,2019-10-27
41,804,2019-10-27
42,805,2019-10-27
40,806,2019-10-27
41,807,2019-10-27
42,808,2019-10-27
42,809,2019-10-27
40,810,2019-10-27
42,811,2019-10-27
42,812,2019-10-27
40,813,2019-10-27
40,814,2019-10-27
42,815,2019-10-27
42,816,2019-10-27
40,817,2019-10-27
41,818,2019-10-27
41,819,2019-10-27
41,820,2019-10-27
41,821,2019-10-27
40,822,2019-10-27
40,823,2019-10-27
40,824,2019-10-27
40,825,2019-10-27
41,826,2019-10-27
41,827,2019-10-27
42,828,2019-10-27
42,829,2019-10-27
41,830,2019-10-27
42,831,2019-10-27
41,832,2019-10-27
42,833,2019-10-27
42,834,2019-10-27
42,835,2019-10-27
40,836,2019-10-27
42,837,2019-10-27
42,838,2019-10-27
42,839,2019-10-27
41,840,2019-10-27
43,841,2019-10-27
44,842,2019-10-27
44,843,2019-10-27
43,844,2019-10-27
44,845,2019-10-27
43,846,2019-10-27
44,847,2019-10-27
43,848,2019-10-27
45,849,2019-10-27
43,850,2019-10-27
43,851,2019-10-27
43,852,2019-10-27
43,853,2019-10-27
43,854,2019-10-27
45,855,2019-10-27
45,856,2019-10-27
44,857,2019-10-27
43,858,2019-10-27
45,859,2019-10-27
43,860,2019-10-27
45,861,2019-10-27
43,862,2019-10-27
43,863,2019-10-27
45,864,2019-10-27
45,865,2019-10-27
45,866,2019-10-27
45,867,2019-10-27
45,868,2019-10-27
45,869,2019-10-27
44,870,2019-10-27
44,871,2019-10-27
45,872,2019-10-27
45,873,2019-10-27
43,874,2019-10-27
44,875,2019-10-27
43,876,2019-10-27
45,877,2019-10-27
45,878,2019-10-27
43,879,2019-10-27
45,880,2019-10-27
43,881,2019-10-27
44,882,2019-10-27
44,883,2019-10-27
43,884,2019-10-27
44,885,2019-10-27
45,886,2019-10-27
43,887,2019-10-27
44,888,2019-10-27
45,889,2019-10-27
45,890,2019-10-27
44,891,2019-10-27
44,892,2019-10-27
44,893,2019-10-27
44,894,2019-10-27
44,895,2019-10-27
44,896,2019-10-27
45,897,2019-10-27
45,898,2019-10-27
44,899,2019-10-27
45,900,2019-10-27
47,901,2019-10-27
48,902,2019-10-27
47,903,2019-10-27
47,904,2019-10-27
46,905,2019-10-27
46,906,2019-10-27
48,907,2019-10-27
47,908,2019-10-27
48,909,2019-10-27
46,910,2019-10-27
47,911,2019-10-27
46,912,2019-10-27
46,913,2019-10-27
46,914,2019-10-27
48,915,2019-10-27
46,916,2019-10-27
46,917,2019-10-27
47,918,2019-10-27
48,919,2019-10-27
47,920,2019-10-27
47,921,2019-10-27
48,922,2019-10-27
46,923,2019-10-27
47,924,2019-10-27
48,925,2019-10-27
46,926,2019-10-27
48,927,2019-10-27
47,928,2019-10-27
47,929,2019-10-27
48,930,2019-10-27
48,931,2019-10-27
47,932,2019-10-27
48,933,2019-10-27
47,934,2019-10-27
48,935,2019-10-27
48,936,2019-10-27
48,937,2019-10-27
47,938,2019-10-27
48,939,2019-10-27
46,940,2019-10-27
47,941,2019-10-27
48,942,2019-10-27
48,943,2019-10-27
46,944,2019-10-27
48,945,2019-10-27
47,946,2019-10-27
46,947,2019-10-27
47,948,2019-10-27
46,949,2019-10-27
47,950,2019-10-27
48,951,2019-10-27
46,952,2019-10-27
48,953,2019-10-27
46,954,2019-10-27
46,955,2019-10-27
46,956,2019-10-27
47,957,2019-10-27
46,958,2019-10-27
48,959,2019-10-27
48,960,2019-10-27
49,961,2019-10-27
51,962,2019-10-27
50,963,2019-10-27
49,964,2019-10-27
51,965,2019-10-27
50,966,2019-10-27
51,967,2019-10-27
51,968,2019-10-27
51,969,2019-10-27
50,970,2019-10-27
49,971,2019-10-27
50,972,2019-10-27
50,973,2019-10-27
50,974,2019-10-27
49,975,2019-10-27
49,976,2019-10-27
49,977,2019-10-27
51,978,2019-10-27
51,979,2019-10-27
49,980,2019-10-27
51,981,2019-10-27
51,982,2019-10-27
49,983,2019-10-27
49,984,2019-10-27
51,985,2019-10-27
50,986,2019-10-27
50,987,2019-10-27
49,988,2019-10-27
50,989,2019-10-27
51,990,2019-10-27
50,991,2019-10-27
51,992,2019-10-27
50,993,2019-10-27
50,994,2019-10-27
49,995,2019-10-27
49,996,2019-10-27
49,997,2019-10-27
49,998,2019-10-27
49,999,2019-10-27
49,1000,2019-10-27
49,1001,2019-10-27
51,1002,2019-10-27
51,1003,2019-10-27
51,1004,2019-10-27
51,1005,2019-10-27
50,1006,2019-10-27
49,1007,2019-10-27
51,1008,2019-10-27
50,1009,2019-10-27
50,1010,2019-10-27
50,1011,2019-10-27
50,1012,2019-10-27
49,1013,2019-10-27
51,1014,2019-10-27
50,1015,2019-10-27
50,1016,2019-10-27
49,1017,2019-10-27
50,1018,2019-10-27
50,1019,2019-10-27
51,1020,2019-10-27
54,1021,2019-10-27
52,1022,2019-10-27
52,1023,2019-10-27
53,1024,2019-10-27
54,1025,2019-10-27
52,1026,2019-10-27
52,1027,2019-10-27
53,1028,2019-10-27
52,1029,2019-10-27
53,1030,2019-10-27
52,1031,2019-10-27
53,1032,2019-10-27
54,1033,2019-10-27
53,1034,2019-10-27
52,1035,2019-10-27
53,1036,2019-10-27
52,1037,2019-10-27
54,1038,2019-10-27
54,1039,2019-10-27
52,1040,2019-10-27
54,1041,2019-10-27
53,1042,2019-10-27
54,1043,2019-10-27
53,1044,2019-10-27
53,1045,2019-10-27
52,1046,2019-10-27
52,1047,2019-10-27
52,1048,2019-10-27
53,1049,2019-10-27
54,1050,2019-10-27
52,1051,2019-10-27
54,1052,2019-10-27
53,1053,2019-10-27
53,1054,2019-10-27
53,1055,2019-10-27
53,1056,2019-10-27
54,1057,2019-10-27
54,1058,2019-10-27
54,1059,2019-10-27
52,1060,2019-10-27
53,1061,2019-10-27
54,1062,2019-10-27
52,1063,2019-10-27
52,1064,2019-10-27
52,1065,2019-10-27
52,1066,2019-10-27
54,1067,2019-10-27
53,1068,2019-10-27
52,1069,2019-10-27
52,1070,2019-10-27
52,1071,2019-10-27
54,1072,2019-10-27
52,1073,2019-10-27
52,1074,2019-10-27
53,1075,2019-10-27
54,1076,2019-10-27
53,1077,2019-10-27
54,1078,2019-10-27
53,1079,2019-10-27
53,1080,2019-10-27
56,1081,2019-10-27
55,1082,2019-10-27
56,1083,2019-10-27
56,1084,2019-10-27
55,1085,2019-10-27
57,1086,2019-10-27
56,1087,2019-10-27
55,1088,2019-10-27
56,1089,2019-10-27
55,1090,2019-10-27
56,1091,2019-10-27
56,1092,2019-10-27
55,1093,2019-10-27
56,1094,2019-10-27
57,1095,2019-10-27
55,1096,2019-10-27
56,1097,2019-10-27
56,1098,2019-10-27
55,1099,2019-10-27
56,1100,2019-10-27
55,1101,2019-10-27
57,1102,2019-10-27
55,1103,2019-10-27
55,1104,2019-10-27
56,1105,2019-10-27
56,1106,2019-10-27
55,1107,2019-10-27
56,1108,2019-10-27
55,1109,2019-10-27
55,1110,2019-10-27
57,1111,2019-10-27
55,1112,2019-10-27
57,1113,2019-10-27
55,1114,2019-10-27
57,1115,2019-10-27
55,1116,2019-10-27
57,1117,2019-10-27
57,1118,2019-10-27
56,1119,2019-10-27
57,1120,2019-10-27
56,1121,2019-10-27
57,1122,2019-10-27
55,1123,2019-10-27
55,1124,2019-10-27
55,1125,2019-10-27
55,1126,2019-10-27
55,1127,2019-10-27
56,1128,2019-10-27
57,1129,2019-10-27
57,1130,2019-10-27
55,1131,2019-10-27
55,1132,2019-10-27
56,1133,2019-10-27
57,1134,2019-10-27
56,1135,2019-10-27
57,1136,2019-10-27
56,1137,2019-10-27
55,1138,2019-10-27
57,1139,2019-10-27
55,1140,2019-10-27
59,1141,2019-10-27
59,1142,2019-10-27
60,1143,2019-10-27
60,1144,2019-10-27
59,1145,2019-10-27
60,1146,2019-10-27
58,1147,2019-10-27
60,1148,2019-10-27
58,1149,2019-10-27
60,1150,2019-10-27
58,1151,2019-10-27
60,1152,2019-10-27
59,1153,2019-10-27
58,1154,2019-10-27
59,1155,2019-10-27
59,1156,2019-10-27
60,1157,2019-10-27
58,1158,2019-10-27
58,1159,2019-10-27
58,1160,2019-10-27
60,1161,2019-10-27
59,1162,2019-10-27
59,1163,2019-10-27
60,1164,2019-10-27
60,1165,2019-10-27
59,1166,2019-10-27
59,1167,2019-10-27
59,1168,2019-10-27
59,1169,2019-10-27
58,1170,2019-10-27
59,1171,2019-10-27
59,1172,2019-10-27
60,1173,2019-10-27
59,1174,2019-10-27
60,1175,2019-10-27
58,1176,2019-10-27
60,1177,2019-10-27
59,1178,2019-10-27
59,1179,2019-10-27
59,1180,2019-10-27
58,1181,2019-10-27
58,1182,2019-10-27
58,1183,2019-10-27
58,1184,2019-10-27
60,1185,2019-10-27
58,1186,2019-10-27
59,1187,2019-10-27
60,1188,2019-10-27
58,1189,2019-10-27
60,1190,2019-10-27
60,1191,2019-10-27
59,1192,2019-10-27
59,1193,2019-10-27
60,1194,2019-10-27
59,1195,2019-10-27
60,1196,2019-10-27
58,1197,2019-10-27
60,1198,2019-10-27
60,1199,2019-10-27
60,1200,2019-10-27
61,1201,2019-10-27
62,1202,2019-10-27
61,1203,2019-10-27
62,1204,2019-10-27
61,1205,2019-10-27
62,1206,2019-10-27
63,1207,2019-10-27
63,1208,2019-10-27
62,1209,2019-10-27
62,1210,2019-10-27
61,1211,2019-10-27
63,1212,2019-10-27
63,1213,2019-10-27
62,1214,2019-10-27
61,1215,2019-10-27
61,1216,2019-10-27
63,1217,2019-10-27
61,1218,2019-10-27
63,1219,2019-10-27
62,1220,2019-10-27
62,1221,2019-10-27
63,1222,2019-10-27
62,1223,2019-10-27
63,1224,2019-10-27
61,1225,2019-10-27
61,1226,2019-10-27
61,1227,2019-10-27
62,1228,2019-10-27
63,1229,2019-10-27
62,1230,2019-10-27
63,1231,2019-10-27
61,1232,2019-10-27
61,1233,2019-10-27
61,1234,2019-10-27
62,1235,2019-10-27
62,1236,2019-10-27
62,1237,2019-10-27
61,1238,2019-10-27
61,1239,2019-10-27
62,1240,2019-10-27
61,1241,2019-10-27
61,1242,2019-10-27
62,1243,2019-10-27
62,1244,2019-10-27
63,1245,2019-10-27
62,1246,2019-10-27
61,1247,2019-10-27
63,1248,2019-10-27
62,1249,2019-10-27
